ID,HOUR,DRY_BULB_T,DAMP,HORI_TOTAL_RAD,HORI_SCATTER_RAD,T_GROUND,T_SKY,WS,WD,B
1,325,-6.820000172,1.570000052,23.97999954,23.97999954,-3.640000105,256.5,0,0,103140
1,326,-6.900000095,1.610000014,19.93000031,19.93000031,-3.799999952,256.3500061,4,10,103140
1,327,-7.039999962,1.629999995,13.61999989,13.61999989,-4.400000095,255.75,0,0,103140
1,328,-7.239999771,1.639999986,6.409999847,6.409999847,-5.340000153,254.7799988,0,0,103140
1,329,-7.46999979,1.639999986,0,0,-6.510000229,253.5800018,0,0,103140
1,330,-7.699999809,1.620000005,0,0,-7.78000021,252.2700043,0,0,103140
1,331,-7.920000076,1.610000014,0,0,-9.020000458,250.9900055,0,0,103140
1,332,-8.100000381,1.600000024,0,0,-10.10000038,249.8699951,2,10,103140
1,333,-8.229999542,1.590000033,0,0,-10.93000031,249.0099945,0,0,103140
1,334,-8.31000042,1.580000043,0,0,-11.51000023,248.3999939,0,0,103140
1,335,-8.380000114,1.570000052,0,0,-11.88000011,248.0099945,0,0,103140
1,336,-8.449999809,1.570000052,0,0,-12.07999992,245.2799988,0,0,102460
1,337,-8.550000191,1.539999962,0,0,-12.14000034,245.2200012,0,0,102460
1,338,-8.699999809,1.50999999,0,0,-12.10000038,245.2700043,0,0,102460
1,339,-8.909999847,1.460000038,0,0,-11.97000027,245.4199982,0,0,102460
1,340,-9.149999619,1.399999976,0,0,-11.72000027,245.6999969,0,0,102460
1,341,-9.369999886,1.340000033,0,0,-11.26000023,246.1999969,0,0,102460
1,342,-9.539999962,1.269999981,0,0,-10.55000019,246.9600067,0,0,102460
1,343,-9.600000381,1.210000038,0,0,-9.520000458,248.0500031,0,0,102460
1,344,-8.399999619,1.25999999,42.34000015,28.36000061,-8.100000381,249.4400024,2,4,102460
1,345,-7.090000153,1.299999952,136.5399933,91.45999908,-6.28000021,251.2400055,0,0,102460
1,346,-6.309999943,1.25999999,102.5299988,102.5299988,-4.28000021,253.2700043,0,0,102460
1,347,-5.929999828,1.169999957,133.9499969,133.9499969,-2.369999886,255.2400055,0,0,102460
1,348,-5.809999943,1.080000043,148.6399994,148.6399994,-0.800000012,256.8599854,0,0,102460
1,349,-5.800000191,1.00999999,319.3399963,213.9100037,0.140000001,257.8399963,0,0,102460
1,350,-5.900000095,1,265.5899963,177.8999939,0.200000003,257.8999939,2,8,102460
1,351,-6.199999809,1.019999981,181.8300018,121.7900009,-0.790000021,256.8900146,0,0,102460
1,352,-6.639999866,1.080000043,38.68999863,38.68999863,-2.589999914,255.0500031,0,0,102460
1,353,-7.159999847,1.149999976,0,0,-4.860000134,252.7100067,0,0,102460
1,354,-7.690000057,1.200000048,0,0,-7.25,250.2400055,0,0,102460
1,355,-8.159999847,1.24000001,0,0,-9.409999847,247.9900055,0,0,102460
1,356,-8.5,1.25,0,0,-11,246.3099976,0,0,102460
1,357,-8.670000076,1.220000029,0,0,-11.77999973,245.4799957,0,0,102460
1,358,-8.720000267,1.169999957,0,0,-11.88000011,245.3500061,0,0,102460
1,359,-8.699999809,1.100000024,0,0,-11.55000019,245.6600037,0,0,102460
1,360,-8.680000305,1.019999981,0,0,-11.03999996,248.7400055,0,0,102530
1,361,-8.729999542,0.949999988,0,0,-10.56999969,249.1999969,0,0,102530
1,362,-8.899999619,0.889999986,0,0,-10.39999962,249.3800049,2,6,102530
1,363,-9.239999771,0.850000024,0,0,-10.68000031,249.1000061,0,0,102530
1,364,-9.659999847,0.839999974,0,0,-11.23999977,248.5500031,0,0,102530
1,365,-10.09000015,0.839999974,0,0,-11.85000038,247.9499969,0,0,102530
1,366,-10.39999962,0.850000024,0,0,-12.23999977,247.5800018,0,0,102530
1,367,-10.5,0.870000005,0,0,-12.17000008,247.6699982,0,0,102530
1,368,-10.30000019,0.910000026,50.11000061,32.08000183,-11.39999962,248.4799957,2,6,102530
1,369,-9.729999542,0.949999988,67.80999756,67.80999756,-9.770000458,250.1499939,0,0,102530
1,370,-8.920000076,1,265.1400146,169.75,-7.539999962,252.4299927,0,0,102530
1,371,-8.010000229,1.039999962,345.9500122,221.4900055,-5.050000191,254.9600067,0,0,102530
1,372,-7.159999847,1.059999943,163.6399994,163.6399994,-2.640000105,257.3999939,0,0,102530
1,373,-6.539999962,1.059999943,157.8200073,157.8200073,-0.680000007,259.3999939,0,0,102530
1,374,-6.300000191,1.029999971,308.0499878,197.2299957,0.5,260.5899963,1,7,102530
1,375,-6.269999981,0.980000019,90.12999725,90.12999725,0.649999976,260.7200012,0,0,102530
1,376,-6.199999809,0.959999979,43.00999832,43.00999832,-0.100000001,259.9400024,0,0,102530
1,377,-6.139999866,0.959999979,0,0,-1.480000019,258.4899902,0,0,102530
1,378,-6.119999886,0.980000019,0,0,-3.25,256.6400146,0,0,102530
1,379,-6.199999809,1.019999981,0,0,-5.179999828,254.6399994,0,0,102530
1,380,-6.400000095,1.080000043,0,0,-7,252.7700043,0,0,102530
1,381,-6.760000229,1.159999967,0,0,-8.529999733,251.2299957,0,0,102530
1,382,-7.239999771,1.24000001,0,0,-9.770000458,250,0,0,102530
1,383,-7.789999962,1.289999962,0,0,-10.78999996,249.0099945,0,0,102530
1,384,-8.369999886,1.309999943,0,0,-11.64000034,232.6499939,0,0,102720
1,385,-8.920000076,1.289999962,0,0,-12.39000034,231.8800049,0,0,102720
1,386,-9.399999619,1.230000019,0,0,-13.10000038,231.0700073,0,0,102720
1,387,-9.770000458,1.120000005,0,0,-13.78999996,230.1699982,0,0,102720
1,388,-10.02000046,0.980000019,0,0,-14.35000038,229.3399963,0,0,102720
1,389,-10.18999958,0.819999993,0,0,-14.63000011,228.7899933,0,0,102720
1,390,-10.27000046,0.670000017,0,0,-14.5,228.7200012,0,0,102720
1,391,-10.30000019,0.529999971,0,0,-13.80000019,229.3500061,0,0,102720
1,392,-9.800000191,0.430000007,72.55000305,7.079999924,-12.39999962,230.7700043,5,1,102720
1,393,-9.229999542,0.379999995,226.4799957,22.10000038,-10.22999954,233.2200012,0,0,102720
1,394,-8.829999924,0.349999994,376.3500061,36.72999954,-7.590000153,236.3899994,0,0,102720
1,395,-8.510000229,0.349999994,490.4200134,47.86000061,-4.860000134,239.7200012,0,0,102720
1,396,-8.18999958,0.370000005,543.75,53.06000137,-2.430000067,242.6999969,0,0,102720
1,397,-7.78000021,0.400000006,524.5,51.18000031,-0.680000007,244.7799988,0,0,102720
1,398,-7.199999809,0.419999987,436.9500122,42.63999939,0,245.4799957,7,16,102720
1,399,-6.480000019,0.439999998,300.4200134,29.31999969,-0.639999986,244.4700012,0,0,102720
1,400,-6.099999905,0.430000007,144.3500061,14.09000015,-2.339999914,242.1799927,0,0,102720
1,401,-6.409999847,0.379999995,0.899999976,0.090000004,-4.71999979,239.1900024,0,0,102720
1,402,-7.179999828,0.330000013,0,0,-7.400000095,235.9400024,0,0,102720
1,403,-8.18999958,0.289999992,0,0,-9.989999771,232.8899994,0,0,102720
1,404,-9.199999809,0.270000011,0,0,-12.10000038,230.4900055,6,16,102720
1,405,-10.02999973,0.270000011,0,0,-13.46000004,229.0800018,0,0,102720
1,406,-10.68000031,0.289999992,0,0,-14.18000031,228.4600067,0,0,102720
1,407,-11.17000008,0.319999993,0,0,-14.47999954,228.3500061,0,0,102720
1,408,-11.52999973,0.349999994,0,0,-14.59000015,228.4900055,0,0,102940
1,409,-11.78999996,0.379999995,0,0,-14.72000027,228.5099945,0,0,102940
1,410,-12,0.409999996,0,0,-15.10000038,228.1600037,3,16,102940
1,411,-12.17000008,0.419999987,0,0,-15.85000038,227.2799988,0,0,102940
1,412,-12.31000042,0.419999987,0,0,-16.76000023,226.1499939,0,0,102940
1,413,-12.40999985,0.409999996,0,0,-17.5,225.1999969,0,0,102940
1,414,-12.47999954,0.389999986,0,0,-17.76000023,224.8399963,0,0,102940
1,415,-12.5,0.370000005,0,0,-17.22999954,225.4900055,0,0,102940
1,416,-12.39999962,0.340000004,43.20999908,7.630000114,-15.60000038,227.5099945,3,15,102940
1,417,-11.97999954,0.319999993,227.2799988,24.29000092,-12.69999981,231.0399933,0,0,102940
1,418,-11.30000019,0.289999992,376.3800049,40.22999954,-8.949999809,235.5,0,0,102940
1,419,-10.46000004,0.25999999,489.8099976,52.34999847,-4.940000057,240.1699982,0,0,102940
1,420,-9.569999695,0.230000004,542.8200073,58.02000046,-1.24000001,244.3899994,0,0,102940
1,421,-8.75,0.209999993,523.6900024,55.97000122,1.559999943,247.4900055,0,0,102940
1,422,-8.100000381,0.189999998,436.6700134,46.66999817,2.900000095,248.8600006,7,15,102940
1,423,-7.71999979,0.180000007,300.8900146,32.15999985,2.380000114,248.0700073,0,0,102940
1,424,-7.599999905,0.180000007,145.5500031,15.56000042,0.370000005,245.5399933,0,0,102940
1,425,-7.659999847,0.189999998,2.579999924,0.280000001,-2.589999914,241.8999939,0,0,102940
1,426,-7.800000191,0.209999993,0,0,-5.940000057,237.7599945,0,0,102940
1,427,-7.929999828,0.230000004,0,0,-9.119999886,233.7700043,0,0,102940
1,428,-8,0.239999995,0,0,-11.60000038,230.6199951,6,14,102940
1,429,-7.949999809,0.25999999,0,0,-12.97000027,228.8300018,0,0,102940
1,430,-7.869999886,0.270000011,0,0,-13.44999981,228.1900024,0,0,102940
1,431,-7.840000153,0.280000001,0,0,-13.43000031,228.25,0,0,102940
1,432,-7.96999979,0.300000012,0,0,-13.27999973,229.0599976,0,0,102410
1,433,-8.350000381,0.319999993,0,0,-13.38000011,229.1499939,0,0,102410
1,434,-9.100000381,0.340000004,0,0,-14.10000038,228.5800018,4,14,102410
1,435,-10.23999977,0.360000014,0,0,-15.67000008,227.0599976,0,0,102410
1,436,-11.57999992,0.370000005,0,0,-17.64999962,225.0399933,0,0,102410
1,437,-12.85999966,0.379999995,0,0,-19.47999954,223.1900024,0,0,102410
1,438,-13.81999969,0.370000005,0,0,-20.56999969,222.1499939,0,0,102410
1,439,-14.19999981,0.370000005,0,0,-20.34000015,222.6199951,0,0,102410
1,440,-13.39999962,0.379999995,75.94000244,7.809999943,-18.20000076,225.1199951,0,0,102410
1,441,-11.84000015,0.389999986,229.4900055,23.61000061,-13.84000015,230.1499939,0,0,102410
1,442,-9.960000038,0.370000005,378.6900024,38.95999908,-7.980000019,236.8500061,0,0,102410
1,443,-7.980000019,0.319999993,492.1499939,50.63000107,-1.600000024,244.0200043,0,0,102410
1,444,-6.119999886,0.25,545.1599731,56.09000015,4.329999924,250.5099945,0,0,102410
1,445,-4.590000153,0.180000007,526.039978,54.11999893,8.819999695,255.3099976,0,0,102410
1,446,-3.599999905,0.159999996,439.019989,45.16999817,10.89999962,257.4599915,3,9,102410
1,447,-3.299999952,0.239999995,303.1799927,31.19000053,9.899999619,256.3500061,0,0,102410
1,448,-3.480000019,0.379999995,147.6699982,15.18999958,6.440000057,252.5,0,0,102410
1,449,-4,0.550000012,4.329999924,0.449999988,1.440000057,246.8500061,0,0,102410
1,450,-4.840000153,0.689999998,0,0,-4.150000095,240.3999939,0,0,102410
1,451,-5.980000019,0.75999999,0,0,-9.409999847,234.2700043,0,0,102410
1,452,-7.400000095,0.75,0,0,-13.39999962,229.6699982,3,11,102410
1,453,-9,0.670000017,0,0,-15.43999958,227.5099945,0,0,102410
1,454,-10.34000015,0.569999993,0,0,-15.81999969,227.3699951,0,0,102410
1,455,-10.89999962,0.5,0,0,-15.09000015,228.3899994,0,0,102410
1,456,-9.739999771,0.479999989,0,0,-13.80000019,229.6199951,0,0,102180
1,457,-7.199999809,0.519999981,0,0,-12.48999977,230.3600006,0,0,102180
1,458,-4.699999809,0.550000012,0,0,-11.69999981,230.4299927,2,16,102180
1,459,-3.349999905,0.560000002,0,0,-11.81000042,229.7200012,0,0,102180
1,460,-3.089999914,0.550000012,0,0,-12.52999973,228.6300049,0,0,102180
1,461,-3.579999924,0.529999971,0,0,-13.38000011,227.6499939,0,0,102180
1,462,-4.440000057,0.5,0,0,-13.90999985,227.2599945,0,0,102180
1,463,-5.329999924,0.460000008,0,0,-13.64000034,227.9299927,0,0,102180
1,464,-5.900000095,0.430000007,44.59999847,8.880000114,-12.10000038,230.1300049,3,15,102180
1,465,-5.869999886,0.400000006,229.9900055,28.62999916,-9.020000458,234.0599976,0,0,102180
1,466,-5.329999924,0.370000005,378.1700134,47.08000183,-4.889999866,239.0800018,0,0,102180
1,467,-4.429999828,0.349999994,490.7799988,61.09999847,-0.379999995,244.3699951,0,0,102180
1,468,-3.359999895,0.310000002,543.3900146,67.65000153,3.839999914,249.1699982,0,0,102180
1,469,-2.25999999,0.289999992,524.4299927,65.29000092,7.090000153,252.7299957,0,0,102180
1,470,-1.299999952,0.270000011,438.0700073,54.54000092,8.699999809,254.3399963,5,14,102180
1,471,-0.800000012,0.270000011,303.2099915,37.75,8.210000038,253.5700073,0,0,102180
1,472,-0.970000029,0.289999992,85.73999786,17.07999992,6,250.9400024,0,0,102180
1,473,-1.409999967,0.319999993,6.079999924,0.75999999,2.670000076,247.0399933,0,0,102180
1,474,-2.019999981,0.370000005,0,0,-1.169999957,242.5399933,0,0,102180
1,475,-2.720000029,0.419999987,0,0,-4.929999828,238.1300049,0,0,102180
1,476,-3.400000095,0.479999989,0,0,-8,234.5599976,3,15,102180
1,477,-4,0.540000021,0,0,-9.949999809,232.3899994,0,0,102180
1,478,-4.53000021,0.600000024,0,0,-10.97000027,231.4100037,0,0,102180
1,479,-5.039999962,0.649999976,0,0,-11.40999985,231.1600037,0,0,102180
1,480,-5.570000172,0.699999988,0,0,-11.61999989,231.4700012,0,0,102220
1,481,-6.179999828,0.74000001,0,0,-11.97000027,231.3300018,0,0,102220
1,482,-6.900000095,0.769999981,0,0,-12.80000019,230.5899963,3,10,102220
1,483,-7.75,0.779999971,0,0,-14.31999969,228.9700012,0,0,102220
1,484,-8.630000114,0.769999981,0,0,-16.12999916,226.9499969,0,0,102220
1,485,-9.420000076,0.75,0,0,-17.70000076,225.1799927,0,0,102220
1,486,-9.979999542,0.720000029,0,0,-18.5,224.3300018,0,0,102220
1,487,-10.19999981,0.689999998,0,0,-17.97999954,225.0500031,0,0,102220
1,488,-8.800000191,0.74000001,76.18000031,16.52000046,-15.60000038,227.6699982,2,12,102220
1,489,-6.730000019,0.790000021,130.9299927,130.9299927,-11.07999992,232.7700043,0,0,102220
1,490,-4.769999981,0.790000021,365.1799927,79.22000122,-5.139999866,239.5800018,0,0,102220
1,491,-2.960000038,0.74000001,487.1000061,67.37000275,1.24000001,246.8300018,0,0,102220
1,492,-1.389999986,0.660000026,523.75,113.6100006,7.090000153,253.3600006,0,0,102220
1,493,-0.109999999,0.579999983,520.3400269,71.97000122,11.43000031,258.1000061,0,0,102220
1,494,0.800000012,0.560000002,435.0599976,60.16999817,13.30000019,260.0299988,4,11,102220
1,495,1.200000048,0.629999995,301.8200073,41.74000168,12.03999996,258.4899902,0,0,102220
1,496,0.779999971,0.75,149.0500031,20.61000061,8.300000191,254.2799988,0,0,102220
1,497,-0.25999999,0.870000005,7.820000172,1.080000043,3.079999924,248.3800049,0,0,102220
1,498,-1.559999943,0.959999979,0,0,-2.650000095,241.8099976,0,0,102220
1,499,-2.789999962,1,0,0,-7.909999847,235.6600037,0,0,102220
1,500,-3.599999905,1.019999981,0,0,-11.69999981,231.1000061,0,0,102220
1,501,-3.74000001,1.029999971,0,0,-13.31999969,229.0500031,0,0,102220
1,502,-3.369999886,1.019999981,0,0,-13.14000034,229.1199951,0,0,102220
1,503,-2.730000019,1,0,0,-11.78999996,230.6000061,0,0,102220
1,504,-2.089999914,0.949999988,0,0,-9.909999847,230.9600067,0,0,102360
1,505,-1.700000048,0.870000005,0,0,-8.130000114,233.0099945,0,0,102360
1,506,-1.799999952,0.769999981,0,0,-7.099999905,234.2299957,4,15,102360
1,507,-2.559999943,0.660000026,0,0,-7.25,234.1499939,0,0,102360
1,508,-3.74000001,0.569999993,0,0,-8.25,233.1499939,0,0,102360
1,509,-4.989999771,0.5,0,0,-9.56000042,231.8000031,0,0,102360
1,510,-5.989999771,0.460000008,0,0,-10.67000008,230.6699982,0,0,102360
1,511,-6.400000095,0.430000007,0,0,-11.02000046,230.3099976,0,0,102360
1,512,-3.799999952,0.50999999,83.09999847,8.340000153,-10.10000038,230.5899963,3,14,102360
1,513,-1.190000057,0.589999974,239.3200073,24.01000023,-7.570000172,232.9700012,0,0,102360
1,514,0.039999999,0.579999983,390.6600037,39.18999863,-3.900000095,237.2899933,0,0,102360
1,515,0.310000002,0.519999981,505.5499878,50.72000122,0.25999999,242.4400024,0,0,102360
1,516,0.050000001,0.439999998,559.210022,56.09999847,4.239999771,247.4600067,0,0,102360
1,517,-0.330000013,0.370000005,539.8900146,54.15999985,7.369999886,251.4100037,0,0,102360
1,518,-0.400000006,0.360000014,451.8299866,45.33000183,9,253.4299927,7,16,102360
1,519,0.059999999,0.409999996,314.1900024,31.52000046,8.670000076,252.9499969,0,0,102360
1,520,0.400000006,0.479999989,156.2400055,15.67000008,6.739999771,250.5700073,0,0,102360
1,521,0.140000001,0.550000012,10,1,3.779999971,247.0800018,0,0,102360
1,522,-0.439999998,0.600000024,0,0,0.379999995,243.0599976,0,0,102360
1,523,-1.049999952,0.639999986,0,0,-2.910000086,239.1399994,0,0,102360
1,524,-1.399999976,0.660000026,0,0,-5.5,235.9600067,4,16,102360
1,525,-1.399999976,0.670000017,0,0,-6.980000019,234.0299988,0,0,102360
1,526,-1.559999943,0.649999976,0,0,-7.550000191,233.2899933,0,0,102360
1,527,-2,0.600000024,0,0,-7.570000172,233.3500061,0,0,102360
1,528,-2.660000086,0.529999971,0,0,-7.400000095,234.2299957,0,0,102880
1,529,-3.50999999,0.460000008,0,0,-7.389999866,234.4400024,0,0,102880
1,530,-4.5,0.409999996,0,0,-7.900000095,234.0599976,7,15,102880
1,531,-5.579999924,0.360000014,0,0,-9.149999619,232.7599945,0,0,102880
1,532,-6.679999828,0.330000013,0,0,-10.81999969,230.9400024,0,0,102880
1,533,-7.690000057,0.310000002,0,0,-12.47000027,229.1399994,0,0,102880
1,534,-8.520000458,0.289999992,0,0,-13.63000011,227.9100037,0,0,102880
1,535,-9.090000153,0.280000001,0,0,-13.85999966,227.8200073,0,0,102880
1,536,-9.300000191,0.270000011,85.51999664,8.569999695,-12.69999981,229.4199982,4,16,102880
1,537,-9.5,0.25,242.4400024,24.29999924,-9.890000343,233.1199951,0,0,102880
1,538,-9.199999809,0.239999995,394.2900085,39.52000046,-5.940000057,238.0500031,0,0,102880
1,539,-8.319999695,0.239999995,509.5100098,51.06000137,-1.549999952,243.2599945,0,0,102880
1,540,-7.130000114,0.239999995,563.3099976,56.45999908,2.589999914,247.9900055,0,0,102880
1,541,-5.900000095,0.25,543.9500122,54.52000046,5.769999981,251.5099945,0,0,102880
1,542,-4.900000095,0.270000011,455.6600037,45.66999817,7.300000191,253.0899963,7,15,102880
1,543,-4.349999905,0.289999992,317.6000061,31.82999992,6.690000057,252.2200012,0,0,102880
1,544,-4.21999979,0.330000013,159.0399933,15.93999958,4.320000172,249.3200073,0,0,102880
1,545,-4.429999828,0.370000005,12.01000023,1.200000048,0.790000021,245.0800018,0,0,102880
1,546,-4.889999866,0.409999996,0,0,-3.299999952,240.1600037,0,0,102880
1,547,-5.510000229,0.439999998,0,0,-7.369999886,235.2599945,0,0,102880
1,548,-6.199999809,0.479999989,0,0,-10.80000019,231.1499939,2,2,102880
1,549,-6.900000095,0.519999981,0,0,-13.15999985,228.4199982,0,0,102880
1,550,-7.559999943,0.550000012,0,0,-14.56999969,226.8999939,0,0,102880
1,551,-8.180000305,0.569999993,0,0,-15.32999992,226.2100067,0,0,102880
1,552,-8.739999771,0.579999983,0,0,-15.72000027,226.4799957,0,0,103050
1,553,-9.220000267,0.579999983,0,0,-16.01000023,226.3000031,0,0,103050
1,554,-9.600000381,0.569999993,0,0,-16.5,225.7899933,0,0,103050
1,555,-9.869999886,0.540000021,0,0,-17.35000038,224.7299957,0,0,103050
1,556,-10.03999996,0.50999999,0,0,-18.28000069,223.4799957,0,0,103050
1,557,-10.14000034,0.469999999,0,0,-18.89999962,222.6100006,0,0,103050
1,558,-10.18999958,0.419999987,0,0,-18.80999947,222.6399994,0,0,103050
1,559,-10.19999981,0.379999995,0,0,-17.60000038,224.1399994,0,0,103050
1,560,-8,0.409999996,50.52999878,10.02000046,-14.89999962,226.8500061,2,16,103050
1,561,-5.550000191,0.460000008,248.6000061,30.76000023,-10.5,231.7200012,0,0,103050
1,562,-3.980000019,0.479999989,402.8200073,49.84000015,-5.019999981,238.2400055,0,0,103050
1,563,-3,0.5,519.7600098,64.30999756,0.709999979,245.1600037,0,0,103050
1,564,-2.299999952,0.50999999,574.3599854,71.05999756,5.869999886,251.3600006,0,0,103050
1,565,-1.570000052,0.550000012,554.710022,68.62999725,9.640000343,255.8099976,0,0,103050
1,566,-0.5,0.639999986,465.1199951,57.54999924,11.19999981,257.4899902,3,16,103050
1,567,0.5,0.75999999,184.3600006,36.54999924,9.989999771,255.8800049,0,0,103050
1,568,0.189999998,0.819999993,163.8699951,20.27000046,6.579999924,251.8899994,0,0,103050
1,569,-0.629999995,0.850000024,8.079999924,1.600000024,1.75999999,246.2400055,0,0,103050
1,570,-1.75999999,0.860000014,0,0,-3.619999886,239.8699951,0,0,103050
1,571,-3.00999999,0.850000024,0,0,-8.75,233.7400055,0,0,103050
1,572,-4.199999809,0.829999983,0,0,-12.80000019,228.8800049,2,14,103050
1,573,-5.170000076,0.819999993,0,0,-15.17000008,226.1199951,0,0,103050
1,574,-5.960000038,0.810000002,0,0,-16.13999939,225.1600037,0,0,103050
1,575,-6.619999886,0.800000012,0,0,-16.17000008,225.4100037,0,0,103050
1,576,-7.21999979,0.810000002,0,0,-15.75,226.0700073,0,0,102500
1,577,-7.829999924,0.819999993,0,0,-15.35999966,226.8500061,0,0,102500
1,578,-8.5,0.829999983,0,0,-15.5,226.9799957,0,0,102500
1,579,-9.279999733,0.839999974,0,0,-16.45999908,226.0599976,0,0,102500
1,580,-10.07999992,0.839999974,0,0,-17.85000038,224.5800018,0,0,102500
1,581,-10.80000019,0.839999974,0,0,-19.10000038,223.2200012,0,0,102500
1,582,-11.31000042,0.829999983,0,0,-19.63999939,222.7100067,0,0,102500
